,2_clusters,3_clusters,4_clusters,5_clusters,6_clusters,7_clusters,building_ID
1686,0,1,0,2,2,3,2
1687,0,1,1,2,3,2,2
1688,1,1,3,3,3,4,2
1689,0,1,2,3,2,4,2
1690,1,1,2,2,2,3,2
1691,0,0,0,0,1,1,2
1692,0,1,1,1,1,3,2
1693,0,0,0,0,1,0,2
1694,1,2,2,3,4,3,2
1695,1,1,3,3,4,4,2
1696,1,2,2,2,3,4,2
1697,0,2,2,3,4,5,2
1698,1,2,2,3,4,4,2
1699,1,2,2,1,0,4,2
1700,0,2,1,3,2,3,2
1701,1,1,1,1,4,3,2
1702,0,1,2,2,1,3,2
1703,0,1,0,1,3,3,2
1704,1,1,1,3,3,3,2
1705,0,1,1,2,2,2,2
1706,0,1,1,1,2,3,2
1707,0,1,2,2,2,5,2
1708,1,1,0,1,1,2,2
1709,0,0,2,0,3,2,2
1710,1,0,1,1,3,2,2
1711,0,0,1,1,2,3,2
1712,0,1,2,2,2,3,2
1713,0,1,1,2,1,4,2
1714,0,0,0,1,0,1,2
1715,1,2,2,4,5,5,2
1716,0,0,1,1,2,2,2
1717,1,1,3,3,3,3,2
1718,0,1,0,1,1,2,2
1719,1,1,2,1,2,3,2
1720,0,1,1,2,1,4,2
1721,1,1,0,1,2,3,2
1722,1,2,3,3,5,5,2
1723,1,2,2,4,3,4,2
1724,0,1,1,2,1,1,2
1725,1,1,3,3,3,4,2
1726,1,1,0,1,2,3,2
1727,1,2,2,3,4,4,2
1728,0,1,1,2,1,2,2
1729,0,1,1,1,1,3,2
1730,0,1,0,2,2,3,2
1731,0,0,0,1,1,0,2
1732,1,1,3,2,2,5,2
1733,1,1,1,1,2,3,2
1734,1,2,2,2,2,4,2
1735,1,1,3,3,5,6,2
1736,0,1,0,3,2,4,2
1737,1,1,2,1,3,2,2
1738,0,1,1,2,2,4,2
1739,1,2,2,2,3,5,2
1740,1,1,3,3,5,3,2
1741,1,0,1,1,2,2,2
1742,1,1,2,3,4,3,2
1743,0,0,0,1,0,1,2
1744,0,0,0,0,0,1,2
1745,1,0,2,0,3,1,2
1746,1,2,2,2,3,3,2
1747,1,2,2,1,4,5,2
1748,1,2,3,3,4,5,2
1749,0,1,2,1,1,3,2
1750,1,2,2,1,3,5,2
1751,0,1,2,3,3,4,2
1752,1,2,2,3,3,4,2
1753,0,1,1,2,3,3,2
1754,0,0,0,0,0,1,2
1755,0,1,1,1,2,2,2
1756,1,2,3,3,4,4,2
1757,1,2,2,3,4,4,2
1758,0,1,2,3,3,4,2
1759,1,1,1,2,3,4,2
1760,0,1,1,1,1,3,2
1761,1,0,1,2,3,3,2
1762,0,1,1,3,3,4,2
1763,1,2,2,3,3,5,2
1764,1,1,2,2,4,3,2
1765,1,1,2,2,3,4,2
1766,0,0,1,0,1,2,2
1767,1,1,1,2,4,3,2
1768,0,1,0,1,2,3,2
1769,1,2,2,3,4,4,2
1770,0,1,2,3,2,4,2
1771,1,2,2,4,4,4,2
1772,1,1,1,2,3,3,2
1773,0,0,0,0,0,1,2
1774,0,1,1,3,2,4,2
1775,1,2,2,2,3,4,2
1776,0,1,1,1,0,2,2
1777,1,2,2,3,4,5,2
1778,1,2,2,3,4,5,2
1779,0,0,2,3,3,3,2
1780,1,1,1,2,2,3,2
1781,0,0,1,1,1,2,2
1782,0,2,2,2,3,4,2
1783,0,1,3,3,4,6,2
1784,0,0,1,0,1,1,2
1785,0,1,0,1,2,2,2
1786,0,1,1,1,1,2,2
1787,0,0,0,1,1,2,2
1788,1,1,1,1,1,3,2
1789,0,1,1,3,2,2,2
1790,0,0,0,1,1,1,2
1791,0,0,1,2,2,3,2
1792,1,2,2,3,2,3,2
1793,1,2,3,1,5,5,2
1794,0,0,1,0,0,0,2
1795,1,2,2,2,4,5,2
1796,1,1,3,3,2,4,2
1797,1,1,3,3,3,4,2
1798,0,2,2,4,4,4,2
1799,1,1,2,2,3,3,2
1800,1,2,2,3,5,5,2
1801,0,1,1,1,2,3,2
1802,1,1,1,1,1,3,2
1803,0,0,0,0,0,1,2
1804,1,0,1,2,1,2,2
1805,1,2,2,3,5,5,2
1806,0,1,0,1,1,2,2
1807,0,0,1,2,3,3,2
1808,1,2,2,3,4,4,2
1809,1,2,3,4,4,6,2
1810,0,1,1,3,2,2,2
1811,1,1,0,1,1,1,2
1812,1,2,3,4,4,3,2
1813,1,1,1,1,3,2,2
1814,0,0,0,1,3,3,2
1815,0,0,0,1,2,4,2
1816,0,1,1,2,2,3,2
1817,1,2,1,2,4,5,2
1818,0,0,1,1,2,2,2
1819,1,1,2,0,3,2,2
1820,1,1,2,2,4,4,2
1821,0,1,1,1,2,2,2
1822,0,1,2,2,3,4,2
1823,0,0,0,1,1,0,2
1824,0,1,2,1,2,2,2
1825,0,0,1,3,1,1,2
1826,0,1,0,1,1,1,2
1827,0,1,1,1,1,3,2
1828,0,1,1,1,1,2,2
1829,1,2,3,4,4,5,2
1830,1,2,3,3,5,4,2
1831,1,2,3,4,3,3,2
1832,1,2,3,3,4,5,2
1833,0,1,2,1,3,3,2
1834,1,2,2,4,2,4,2
1835,0,0,1,0,0,2,2
1836,1,2,3,2,4,4,2
1837,0,1,3,3,3,4,2
1838,0,0,0,0,0,0,2
1839,1,2,2,1,1,1,2
1840,1,1,2,1,3,2,2
1841,0,0,0,0,0,0,2
1842,1,2,3,3,4,4,2
1843,0,0,0,0,1,1,2
1844,0,0,0,1,1,3,2
1845,1,0,1,2,3,3,2
1846,0,0,0,0,0,0,2
1847,1,2,2,3,5,3,2
1848,0,1,2,3,0,2,2
1849,1,1,1,2,2,4,2
1850,1,2,2,2,3,5,2
1851,1,2,3,4,5,5,2
1852,1,2,3,4,5,6,2
1853,0,0,0,0,1,1,2
1854,0,0,1,1,2,3,2
1855,1,2,3,4,4,4,2
1856,1,1,3,3,3,6,2
1857,1,2,3,3,5,5,2
1858,0,1,1,1,1,4,2
1859,0,0,0,1,1,2,2
1860,1,2,2,4,5,5,2
1861,0,2,1,1,4,4,2
1862,1,1,1,1,2,3,2
1863,1,1,3,3,5,3,2
1864,1,1,3,3,2,4,2
1865,1,1,2,2,3,2,2
1866,0,0,0,0,1,0,2
1867,0,2,2,2,2,5,2
1868,1,1,2,2,3,4,2
1869,0,0,1,1,3,2,2
1870,1,1,1,1,2,2,2
1871,1,2,3,4,5,6,2
1872,1,2,2,3,4,5,2
1873,1,2,3,4,5,5,2
1874,0,1,2,2,2,3,2
1875,0,1,1,2,1,2,2
1876,1,1,2,3,4,4,2
1877,1,2,2,3,3,4,2
1878,0,0,0,1,2,1,2
1879,1,2,2,4,4,5,2
1880,0,0,1,0,0,1,2
1881,1,2,3,4,4,5,2
1882,1,0,1,1,0,1,2
1883,1,1,2,3,4,3,2
1884,1,1,2,2,3,4,2
1885,0,1,2,2,2,3,2
1886,1,2,3,3,4,5,2
1887,0,1,2,1,1,2,2
1888,0,1,1,1,2,3,2
1889,0,0,0,1,0,2,2
1890,0,0,0,0,0,0,2
1891,1,1,2,1,3,3,2
1892,0,1,0,2,4,4,2
1893,0,0,0,0,0,0,2
1894,1,2,2,3,2,4,2
1895,0,0,1,1,3,3,2
1896,0,0,1,1,1,2,2
1897,1,2,2,2,3,5,2
1898,1,2,2,2,4,4,2
1899,0,0,1,0,0,1,2
1900,0,0,0,0,1,0,2
1901,1,2,1,2,2,4,2
1902,0,0,0,1,2,2,2
1903,0,1,1,1,1,2,2
1904,1,2,2,3,1,1,2
1905,1,1,2,3,3,4,2
1906,0,0,0,0,1,0,2
1907,1,1,1,1,3,3,2
1908,0,0,0,0,2,2,2
1909,1,1,2,1,2,2,2
1910,0,1,2,3,3,4,2
1911,1,0,2,1,3,4,2
1912,1,2,3,3,3,5,2
1913,1,1,3,2,2,3,2
1914,0,1,1,2,1,1,2
1915,0,1,1,0,1,1,2
1916,1,1,1,1,1,2,2
1917,1,1,1,1,1,1,2
1918,1,1,1,0,2,4,2
1919,1,2,2,4,2,5,2
1920,1,1,1,2,1,3,2
1921,1,1,3,1,3,4,2
1922,0,1,1,2,2,3,2
1923,1,2,3,4,5,6,2
1924,0,1,2,2,1,2,2
1925,0,0,0,0,0,0,2
1926,1,1,2,3,3,4,2
1927,0,0,0,0,0,0,2
1928,1,1,1,2,3,4,2
1929,1,0,2,3,2,5,2
1930,0,0,1,0,1,2,2
1931,0,0,0,1,2,1,2
1932,0,1,2,3,3,3,2
1933,0,1,3,2,3,4,2
1934,1,2,2,3,4,4,2
1935,1,2,2,3,4,4,2
1936,0,0,1,0,1,2,2
1937,1,2,2,2,4,4,2
1938,0,0,0,0,1,1,2
1939,0,2,2,3,3,4,2
1940,1,2,2,1,3,5,2
1941,1,1,1,1,4,3,2
1942,1,1,3,2,4,3,2
1943,1,2,2,3,4,5,2
1944,1,1,3,2,3,4,2
1945,0,0,1,0,0,1,2
1946,0,0,0,0,2,0,2
1947,1,1,3,3,3,3,2
1948,0,1,1,2,4,4,2
1949,1,0,2,1,3,5,2
1950,0,1,1,1,1,2,2
1951,1,1,1,2,4,4,2
1952,1,1,2,3,3,2,2
1953,1,2,2,2,2,4,2
1954,0,0,0,0,1,1,2
1955,0,0,1,1,1,1,2
1956,1,0,1,1,1,2,2
1957,0,1,3,1,2,3,2
1958,0,1,1,2,1,3,2
1959,0,0,1,2,3,4,2
1960,1,1,1,1,2,2,2
1961,1,1,2,0,2,3,2
1962,1,1,1,2,2,3,2
1963,0,1,1,2,1,1,2
1964,0,0,1,2,1,1,2
1965,0,0,1,1,1,3,2
1966,0,2,2,2,4,4,2
1967,0,0,1,1,0,2,2
1968,0,1,2,1,1,3,2
1969,0,1,2,2,4,4,2
1970,1,2,3,3,4,5,2
1971,0,0,1,1,2,3,2
1972,0,0,2,1,1,3,2
1973,1,1,1,1,3,4,2
1974,0,0,0,0,0,0,2
1975,1,1,1,1,2,1,2
1976,0,1,0,1,1,1,2
1977,1,2,2,3,2,5,2
1978,0,1,3,2,4,3,2
1979,1,1,0,1,3,3,2
1980,1,1,3,3,4,5,2
1981,0,0,1,1,1,2,2
1982,1,0,2,1,2,3,2
1983,1,1,2,2,3,4,2
1984,1,2,2,3,4,5,2
1985,0,1,1,1,2,3,2
1986,0,0,0,0,0,1,2
1987,1,2,2,1,2,5,2
1988,1,1,3,3,2,3,2
1989,1,2,1,1,2,3,2
1990,0,1,1,2,1,4,2
1991,1,2,3,4,5,6,2
1992,0,0,0,0,1,2,2
1993,1,2,3,4,5,6,2
1994,0,1,0,1,2,2,2
1995,1,2,2,3,3,5,2
1996,0,1,1,1,1,2,2
1997,0,1,1,2,3,4,2
1998,1,2,2,3,3,5,2
1999,1,2,3,4,4,6,2
2000,0,1,1,1,2,2,2
2001,1,1,2,3,3,5,2
2002,0,1,2,2,3,2,2
2003,0,1,2,3,2,3,2
2004,1,1,3,2,3,2,2
2005,1,2,3,3,2,5,2
2006,1,2,1,1,2,3,2
2007,1,2,3,3,4,5,2
2008,1,2,1,1,2,3,2
2009,0,0,1,0,0,0,2
2010,0,1,3,3,4,4,2
2011,1,2,3,4,5,5,2
2012,0,1,2,3,2,4,2
2013,0,1,1,1,2,2,2
2014,0,0,0,1,2,3,2
2015,1,2,2,3,3,5,2
2016,0,0,1,1,2,3,2
2017,1,2,2,3,4,4,2
2018,0,1,1,2,2,3,2
2019,0,0,1,1,2,1,2
2020,0,1,1,1,2,2,2
2021,0,0,1,0,0,1,2
2022,0,0,1,1,0,1,2
2023,1,2,1,2,2,4,2
2024,0,0,0,0,0,0,2
2025,1,2,2,3,3,5,2
2026,0,0,1,3,2,3,2
2027,1,2,3,4,5,6,2
2028,0,1,2,1,2,2,2
2029,0,1,0,2,1,3,2
2030,0,1,1,2,1,3,2
2031,0,0,0,0,1,1,2
2032,0,0,1,2,2,2,2
2033,0,1,1,2,1,3,2
2034,0,2,2,3,4,5,2
2035,1,0,0,1,2,3,2
2036,1,2,2,1,2,2,2
2037,0,1,1,1,1,1,2
2038,0,0,1,0,1,1,2
2039,0,1,1,3,3,3,2
2040,1,2,3,4,5,6,2
2041,1,0,2,1,4,5,2
2042,0,0,1,2,1,1,2
2043,0,1,0,2,1,3,2
2044,0,0,0,0,0,1,2
2045,1,2,3,4,4,6,2
2046,1,1,1,3,3,4,2
2047,1,2,2,4,4,4,2
2048,0,0,0,2,1,3,2
2049,0,0,1,2,1,0,2
2050,1,1,1,3,1,3,2
2051,1,1,1,2,2,3,2
2052,0,0,0,1,1,1,2
2053,1,1,1,3,2,4,2
2054,0,1,2,2,2,2,2
2055,1,1,3,4,4,3,2
2056,1,2,3,4,5,5,2
2057,0,0,0,1,0,2,2
2058,0,1,0,1,1,1,2
2059,1,1,1,1,1,2,2
2060,0,1,1,2,1,1,2
2061,0,0,1,2,3,4,2
2062,0,1,1,2,3,4,2
2063,0,1,1,2,3,3,2
2064,0,0,1,0,0,1,2
2065,1,1,1,2,2,4,2
2066,0,0,0,0,0,1,2
2067,1,2,2,1,2,3,2
2068,1,2,1,1,1,2,2
2069,0,0,0,2,1,1,2
2070,0,0,1,2,2,2,2
2071,1,0,2,2,2,3,2
2072,0,0,0,0,2,0,2
2073,1,2,3,3,3,4,2
2074,1,0,0,1,1,4,2
2075,1,2,3,3,4,4,2
2076,1,2,3,4,4,4,2
2077,0,2,2,3,3,5,2
2078,0,1,2,3,3,2,2
2079,1,1,1,2,3,3,2
2080,0,0,0,1,2,1,2
2081,0,1,2,2,3,1,2
2082,0,0,0,1,3,2,2
2083,1,1,1,3,4,2,2
2084,1,2,3,4,5,6,2
2085,1,1,2,1,2,3,2
2086,1,1,2,3,4,3,2
2087,1,1,1,3,3,4,2
2088,1,2,2,4,3,3,2
2089,1,2,2,1,3,2,2
2090,0,0,1,1,3,2,2
2091,0,0,1,0,0,1,2
2092,1,2,2,2,4,5,2
2093,0,1,1,1,2,2,2
2094,0,0,1,0,2,2,2
2095,0,0,0,0,0,0,2
2096,0,1,2,2,3,4,2
2097,0,0,1,2,1,3,2
2098,1,2,3,4,5,6,2
2099,1,2,3,4,4,4,2
2100,0,0,0,0,0,0,2
2101,0,2,2,3,4,4,2
2102,1,2,2,3,4,5,2
2103,0,1,2,3,1,3,2
2104,0,1,1,2,3,4,2
2105,1,1,1,1,1,2,2
2106,0,1,1,2,4,4,2
2107,0,0,0,1,2,2,2
2108,1,1,3,4,4,3,2
2109,0,1,1,2,1,3,2
2110,1,2,3,4,5,5,2
2111,1,2,3,3,4,5,2
2112,0,0,1,0,0,1,2
2113,1,2,2,1,4,5,2
2114,0,0,1,1,3,3,2
2115,1,2,2,3,4,5,2
2116,1,1,1,1,3,3,2
2117,1,0,2,1,2,3,2
2118,1,2,3,4,5,5,2
2119,1,1,2,1,2,3,2
2120,1,2,1,3,4,4,2
2121,1,2,1,1,2,4,2
2122,0,0,0,1,2,3,2
2123,0,2,3,2,2,4,2
2124,1,1,0,1,3,2,2
2125,1,2,3,4,5,5,2
2126,0,1,1,2,4,3,2
2127,1,2,2,1,5,3,2
2128,0,0,1,2,2,2,2
2129,0,0,0,1,0,0,2
2130,1,1,2,2,1,3,2
2131,1,2,3,4,4,5,2
2132,0,1,1,1,2,2,2
2133,1,0,1,2,4,3,2
2134,1,1,2,3,4,3,2
2135,0,0,0,0,0,0,2
2136,0,1,2,3,3,4,2
2137,0,1,1,1,2,2,2
2138,1,0,1,1,2,4,2
2139,0,1,2,1,2,4,2
2140,1,1,2,3,4,4,2
2141,1,2,1,3,4,4,2
2142,0,1,0,2,2,4,2
2143,1,2,2,4,5,5,2
2144,1,2,2,3,5,4,2
2145,0,0,1,1,2,2,2
2146,0,0,0,0,1,1,2
2147,1,2,2,3,3,5,2
2148,0,1,0,2,2,3,2
2149,0,1,1,3,2,3,2
2150,0,1,1,2,4,3,2
2151,1,2,2,3,2,3,2
2152,0,0,0,0,2,0,2
2153,0,1,0,2,2,4,2
2154,1,1,2,2,3,4,2
2155,1,1,3,4,4,4,2
2156,1,1,2,2,1,4,2
2157,1,2,2,3,5,5,2
2158,1,1,2,2,3,4,2
2159,1,2,2,3,4,5,2
2160,1,2,2,2,3,4,2
2161,0,0,0,0,0,1,2
2162,0,1,1,3,2,3,2
2163,0,1,1,3,1,2,2
2164,1,1,0,1,2,3,2
2165,0,1,2,2,3,4,2
2166,1,1,1,2,2,2,2
2167,0,1,2,1,1,2,2
2168,0,0,0,0,1,0,2
2169,1,1,1,3,4,3,2
2170,0,0,1,1,1,2,2
2171,0,0,0,2,1,3,2
2172,1,2,2,1,2,5,2
2173,1,1,3,1,3,4,2
2174,1,2,2,3,4,5,2
2175,0,0,0,1,2,1,2
2176,1,2,2,1,2,1,2
2177,0,0,0,0,0,0,2
2178,1,1,1,3,3,4,2
2179,0,1,2,2,1,4,2
2180,1,2,2,4,4,6,2
2181,1,2,3,4,4,4,2
2182,0,1,1,1,1,2,2
2183,0,0,0,1,2,2,2
2184,0,1,0,2,1,1,2
2185,0,1,1,2,2,2,2
2186,1,2,2,3,2,5,2
2187,1,2,2,2,1,3,2
2188,0,0,1,2,2,1,2
2189,1,1,2,2,3,5,2
2190,1,2,2,3,4,5,2
2191,1,0,1,3,2,3,2
2192,0,0,0,1,1,3,2
2193,0,1,3,2,3,3,2
2194,0,1,1,2,2,3,2
2195,0,0,0,0,0,1,2
